REF_DATE,GEO,"Highest certificate, diploma or degree (16)",Major field of study - Classification of Instructional Programs (CIP) 2021 (14),Employment income statistics (7),VALUE
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,"Visual and performing arts, and communications technologies",Average employment income ($),0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,"Visual and performing arts, and communications technologies","Median wages, salaries and commissions ($)",0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,"Visual and performing arts, and communications technologies","Average wages, salaries and commissions ($)",0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,Humanities,Median employment income ($),0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,Humanities,Average employment income ($),0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,Humanities,"Median wages, salaries and commissions ($)",0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,Humanities,"Average wages, salaries and commissions ($)",0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,Social and behavioural sciences and law,Median employment income ($),0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,Social and behavioural sciences and law,Average employment income ($),0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,Social and behavioural sciences and law,"Median wages, salaries and commissions ($)",0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,Social and behavioural sciences and law,"Average wages, salaries and commissions ($)",0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,"Business, management and public administration",Median employment income ($),0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,"Business, management and public administration",Average employment income ($),0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,"Business, management and public administration","Median wages, salaries and commissions ($)",0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,"Business, management and public administration","Average wages, salaries and commissions ($)",0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,Physical and life sciences and technologies,Median employment income ($),0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,Physical and life sciences and technologies,Average employment income ($),0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,Physical and life sciences and technologies,"Median wages, salaries and commissions ($)",0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,Physical and life sciences and technologies,"Average wages, salaries and commissions ($)",0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,"Mathematics, computer and information sciences",Median employment income ($),0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,"Mathematics, computer and information sciences",Average employment income ($),0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,"Mathematics, computer and information sciences","Median wages, salaries and commissions ($)",0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,"Mathematics, computer and information sciences","Average wages, salaries and commissions ($)",0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,"Architecture, engineering, and related trades",Median employment income ($),0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,"Architecture, engineering, and related trades",Average employment income ($),0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,"Architecture, engineering, and related trades","Median wages, salaries and commissions ($)",0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,"Architecture, engineering, and related trades","Average wages, salaries and commissions ($)",0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,"Agriculture, natural resources and conservation",Median employment income ($),0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,"Agriculture, natural resources and conservation",Average employment income ($),0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,"Agriculture, natural resources and conservation","Median wages, salaries and commissions ($)",0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,"Agriculture, natural resources and conservation","Average wages, salaries and commissions ($)",0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,Health and related fields,Median employment income ($),0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,Health and related fields,Average employment income ($),0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,Health and related fields,"Median wages, salaries and commissions ($)",0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,Health and related fields,"Average wages, salaries and commissions ($)",0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,"Personal, protective and transportation services",Median employment income ($),0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,"Personal, protective and transportation services",Average employment income ($),0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,"Personal, protective and transportation services","Median wages, salaries and commissions ($)",0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,"Personal, protective and transportation services","Average wages, salaries and commissions ($)",0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,Other,Median employment income ($),0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,Other,Average employment income ($),0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,Other,"Median wages, salaries and commissions ($)",0.0
2021,Nova Scotia,High (secondary) school diploma or equivalency certificate,Other,"Average wages, salaries and commissions ($)",0.0
2021,Nova Scotia,"Postsecondary certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Total - Employment income statistics,461580.0
2021,Nova Scotia,"Postsecondary certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Median employment income ($),42800.0
2021,Nova Scotia,"Postsecondary certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Average employment income ($),51650.0
2021,Nova Scotia,"Postsecondary certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,"Median wages, salaries and commissions ($)",44400.0
2021,Nova Scotia,"Postsecondary certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,"Average wages, salaries and commissions ($)",52900.0
2021,Nova Scotia,"Postsecondary certificate, diploma or degree","No postsecondary certificate, diploma or degree",Median employment income ($),0.0
2021,Nova Scotia,"Postsecondary certificate, diploma or degree","No postsecondary certificate, diploma or degree",Average employment income ($),0.0
